smiles_id,smiles
NPC170103,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2
NPC143168,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O
NPC73492,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C
NPC189314,Sc1ncnc2[nH]cnc12
NPC145235,C=CCSCC(N)C(=O)O
NPC250999,On1ccccc1=S.On1ccccc1=S.[Zn+2]
NPC18433,C[C@@H]1C(=O)O[C@@H]2[C@H](O)C34[C@@H]5OC(=O)C3(O[C@H]3OC(=O)[C@H](O)C34[C@H](C(C)(C)C)[C@H]5O)[C@@]12O
NPC51146,O=c1ccc2cc3ccoc3cc2o1
NPC285923,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
NPC483992,NC12CC3CC(CC(C3)C1)C2
NPC472341,COC(CO)(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C
NPC158526,c1cc2c(cc1[C@H]1OC[C@@H]3[C@H]1CO[C@H]3c1ccc3c(c1)OCO3)OCO2
NPC68093,CC(C)=CCC/C(C)=C/Cc1c(O)cc2oc3c(O)ccc(O)c3c(=O)c2c1O
NPC317060,OC(CS)C(O)CS
NPC330559,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
NPC312105,COc1cc2c(cc1C(C)C)C=C[C@@H]1C(C)(C)CCC[C@]21C
NPC224652,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12
NPC301585,CCCCCCCCCCCCCC(=O)O
NPC477292,C[C@H]1[C@H](C)CC[C@]2(C(=O)NCCCN3CCN(CCCN)CC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
NPC484424,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
NPC183662,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1
NPC59491,CC1=C[C@@H]2c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O[C@]3(c4ccc(O)cc4O)Oc4cc(O)ccc4[C@@H](C1)C23
NPC480378,C=C1C[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@H]3C(=O)[C@@H](O)[C@]2(C)[C@H]2C(=O)O[C@@H](C)C(=O)[C@]12C
NPC476464,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
NPC149846,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1
NPC134693,CC(C)=CCC/C(=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)C=C(C)C1=O)C(=O)O
NPC480381,C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(=N)N1
NPC297145,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)N=C(O)[C@@H](N=C(O)C[C@H](O)[C@H](CC(C)C)N=C(O)[C@H](CC(=N)O)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O
NPC156590,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1
NPC139891,O=c1ccc2ccccc2o1
NPC469878,CC(C)C(/C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](OS(=O)(=O)O)[C@H]4C[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)C[C@]4(C)[C@H]3CC[C@]12C)C(C)C
NPC470898,O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OO[C@H]([C@H]1O)[C@@H]2O)c1cc(O)c(O)c(O)c1
NPC35345,COc1cc(C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)ccc1O
NPC478574,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
NPC316896,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
NPC216921,C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1
NPC273330,N[C@H](CCC(=O)O)C(=O)O
NPC321102,O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O
NPC215008,O=C1C=CC(=O)c2ccccc21
NPC258824,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
NPC124512,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O
NPC49196,COC(=O)[C@@H]1[C@H]2C[C@H]3C4=C(CCN3C[C@@H]2CC[C@@H]1O)c1ccccc1N4
NPC119655,CCC/C=C\C#C/C=C\C=C\CC/C=C/C=C/C(O)=NCC(C)C
NPC288411,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1
NPC477523,COC[C@@H](COC(C)=O)N(C)C(=O)CC/C=C/CCCCC(Cl)CCCCCCCl
NPC69394,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1OC
NPC150928,CCCCCc1cc2c(c(O)c1C(=O)O)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2
NPC488041,C[C@@H](N=C(O)[C@@H](N)Cc1ccc(O)cc1)C(O)=NCC(=O)N(C)[C@@H](Cc1ccccc1)C(O)=NCCO
NPC331672,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
NPC476465,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12
NPC269827,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
NPC478529,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
NPC39426,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
NPC489874,Cc1nccc2c1C(C)(C)Nc1cc(Br)ccc1-2
NPC155444,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](N=C(O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
NPC105513,COc1cc(CCN)cc(OC)c1OC
NPC316797,CN(C)CCOC(c1ccccc1)c1ccccc1
NPC249662,N=C(O)c1csc(-c2ccccc2O)n1
NPC76327,CC(O)=Nc1ccc(O)cc1
NPC159416,N#CS
NPC306277,NCCCCCN
NPC99700,O=C1CCCCO1
NPC130683,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
NPC471593,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1
NPC328793,O=C1NS(=O)(=O)c2ccccc21
NPC215584,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
NPC183845,N[C@@H](CCCC(=O)O)C(=O)O
NPC469812,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2.COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(CCC(C)C(C(C)C)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O
NPC73738,O=c1ccc2ccc(O)c(O)c2o1
NPC210437,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2
NPC212551,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
NPC306022,C[C@@H]1O[C@@H]1P(=O)(O)O
NPC307123,CC(C)NCC(O)COc1ccc(CC(=N)O)cc1
NPC226066,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
NPC11150,c1ccccc1
NPC328339,ClC(Cl)Cl
NPC188413,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1
NPC7777,C1CCC(C2CCCCC2)CC1
NPC329003,CCCCCCCC/C=C\CCCCCCCC(O)=NCCO
NPC479033,CC/C=C\C/C=C\C/C=C\CCCCCCCC1(O)CC(=O)c2c(O)cc(O)cc2O1
NPC179787,Cc1nccc2c1[nH]c1ccccc12
NPC258787,BrCc1cc2cc(Br)c(NBr)cc2c(Br)c1Br
NPC283245,CC(=O)OO
NPC202651,O=S1(=O)C[C@H](O)CS1
NPC295898,COc1ccc2c3ccn(C)c4cc(=O)c(=O)n(c3-4)c2c1
NPC212446,OC[C@H]1O[C@@H](O[C@@H]2c3ccccc3[C@H](O)C[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
NPC232654,COc1cc(O)cc(OC)c1OC
NPC220140,C=CCSSSCC=C
NPC171713,C[S@@+]([O-])CCCCN=C=S
NPC74572,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
NPC52764,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
NPC289702,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
NPC304187,N=C(N)NCCC[C@@H]1N=C(O)/C(=C/c2c[nH]c3cc(Br)ccc23)N=C1O
NPC477080,C[N+]1(C)[C@H]2Cc3cc4c(cc3[C@@H]1Cc1cc3c(cc12)COC3)OCO4
NPC206372,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
NPC486456,C/C=C1/C[N+]2([O-])CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
NPC299568,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O
NPC188104,O=C(O)[C@H]1CSC(c2nc3ccc(O)cc3s2)=N1
NPC480173,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N
NPC3531,CCCC(CCC)C(=O)O
NPC474260,CC(=CC=CC(C)CCC=C(C)CC1OC(=O)C(C)=C1O)CCCc1ccoc1
NPC166492,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3C=CCCCCN3[C@H]12
NPC17751,N=c1nc(-c2c[nH]c3cc(Br)ccc23)cc[nH]1
NPC48342,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
NPC326283,CC(C)(CO)C(O)C(O)=NCCCO
NPC53240,CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C/Cl)C/C(=C\C(=O)N1CC(OC)=CC1=O)OC)OC
NPC156461,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
NPC69374,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
NPC130655,O=C(/C=C/c1cccs1)c1ccc([N+](=O)[O-])cc1
NPC74466,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H]([C@]3(O)[C@H](OC)O[C@H](OC)[C@H]3O)C[C@]21C
NPC172262,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12
NPC67056,C=CC(C)(C)c1[nH]c2c(CC=C(C)C)cc(CC=C(C)C)cc2c1C[C@@H]1N=C(O)[C@H](C)N=C1O
NPC37144,COc1c2c(cc3c1OCO3)CCN(C)C2
NPC476561,Cn1c(=O)[nH]c2c([nH]c(=O)n2C)c1=N
NPC479777,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
NPC133140,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
NPC10915,N=C(O)NCC(N)C(=O)O
NPC8466,C/C=C/C=O
NPC129533,O=C1OCC2OC(O)C(O)C(O)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O
NPC23697,O=C=O
NPC326557,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1
NPC206876,COc1ccccc1OC
NPC483363,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
NPC232692,COc1c2c(c3ccc(=O)oc3c1/C=C/C(C)(C)O)OC(C)(C)C=C2
NPC471785,O=C1N=C(O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1
NPC316325,COC1C=CC=C(C)C(=O)NC2=CC(=O)C=C(C2=O)C(OC)C(C)CC(OC)C(OC)C(C)C=C(C)C1OC(N)=O
NPC481971,N=C(O)Nc1sc(-c2ccc(F)cc2)cc1C(=N)O
NPC41326,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
NPC264317,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
NPC167546,COc1cc2c(cc1OC)-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3
NPC289004,C[C@@H]1C[C@@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](OC3(C)O)[C@]2(C)C(=O)C=C[C@H]12
NPC208284,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
NPC222078,CCCCC(CC)COCCCN
NPC288991,C/C=C(C)/C=C/C=C(C)C
NPC32222,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O
NPC194465,CSSC
NPC475524,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
NPC90974,ClC(Cl)=C(Cl)Cl
NPC153556,N=C(O)NC1N=C(O)N=C1O
NPC321030,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(O)=NCCO
NPC145304,CN(C)CCc1cc2c(c3c1ccc1ccccc13)OCO2
NPC306462,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O
NPC51452,CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
NPC264379,COc1cc(Br)c(Br)c(Br)c1Oc1cc(Br)cc(Br)c1OC
NPC234560,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
NPC86191,OC1OC[C@@H](O)[C@H](O)[C@H]1O
NPC261351,O=CC(O)CO
NPC478861,CC(=O)Oc1ccccc1C(O)=Nc1ncc([N+](=O)[O-])s1
NPC281986,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
NPC219444,Oc1c(O)c(Br)c(Cc2c(Br)c(O)c(O)c(Br)c2Br)c(Br)c1Br
NPC224389,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1
NPC258856,COC(=O)c1cc(O)c(O)c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@@H]23)c1
NPC63545,c1ccc2c(c1)[nH]c1cnccc12
NPC478418,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
NPC162268,N=C1N=C(O)/C(=C2\CCN=C(O)c3[nH]ccc32)N1
NPC478816,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
NPC471511,Oc1ccc(Cc2ccc(O)c(O)c2)cc1O
NPC163076,C#N
NPC322707,N=C(O)OP(=O)(O)O
NPC92815,CC(=O)O[C@@H]1[C@@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H](COC(=O)/C=C/c2ccc(O)cc2)[C@H]1OC(C)=O
NPC105702,O=C1CCCC[C@@H]1Cc1c(Br)c(O)c(O)c(Br)c1Br
NPC131624,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12
NPC481277,C=C1CCC[C@H]2[C@]3(C)CC4=C(O[C@]3(C)CC[C@]12C)C(=O)C=C(NC)C4=O
NPC485883,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3nc[nH]c4nccc3-4)cn2)C1
NPC243404,C[N+](C)(C)[C@H](Cc1cc(Br)c(O)c(I)c1)C(=O)[O-]
NPC78540,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
NPC298413,COC(=O)/C=C/C(=O)O
NPC109083,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
NPC289484,CCCCCCCCCCCCCCCC(O)=NCCO
NPC232969,CC[C@H](C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)C(C(=O)[C@H](C)[C@@H](C)O)=C3C2=CO1
NPC40663,C/C(=C/C=C/[C@@H](C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
NPC174086,O=c1c(-c2c(O)cc(O)c3c2O[C@H](c2ccc(O)cc2)CC3)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
NPC33415,OC[C@@H](O)[C@@H](O)CO
NPC226331,[O-]c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)c(O)c1
NPC325117,CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
